character_chosen,card_name,n_offered,pick_rate,win_rate_lift,floors_gained_lift
WATCHER,Swivel+1,64813,0.28781263018221653,-0.11851201748930756,0.11171517282853749
WATCHER,Metamorphosis,9071,0.34075625620108035,-0.08124055273212011,-1.043924642586255
DEFECT,Compile Driver,1379582,0.1067366782112263,-0.018511631880191115,1.4114618019808063
IRONCLAD,Rupture+1,117690,0.21020477525703118,-0.08341658680239089,-0.3833553213995007
WATCHER,Vault,237181,0.4361942988687964,0.14030356345833925,2.7439376919053444
WATCHER,LikeWater+1,63644,0.4249575765193891,-0.0803529813540374,0.5129018198556281
THE_SILENT,Tools of the Trade+1,18247,0.42949525949471146,0.005848191483611154,0.8187527280442772
THE_SILENT,Tactician,539517,0.2030909127979285,-0.0062237847924339895,-2.074710175534623
IRONCLAD,Flame Barrier,634683,0.4418568009541771,-0.036305855369890144,0.8969464731137791
IRONCLAD,Body Slam,1806449,0.18327724724030403,-0.0040548218005332926,0.1104353095465207
IRONCLAD,Metallicize,636073,0.4363445705131329,-0.02298483881296104,1.6955898708637527
THE_SILENT,Finisher,541591,0.23372434180036228,-0.042217935380399224,0.9236255972743486
IRONCLAD,Dark Embrace+1,116971,0.2148566738764309,0.04484720852472318,0.3766197006834915
WATCHER,Meditate+1,64899,0.2688485184671567,-0.03165009328235713,1.4144556839159659
DEFECT,Chrysalis,11993,0.31693487867922954,-0.05291017423457642,-4.272139623772938
DEFECT,Madness,16894,0.30259263643897244,-0.05129077431449636,-0.27867109293001313
WATCHER,Ragnarok+1,16919,0.4843075831904959,0.007776225947702331,1.7732447601256922
DEFECT,Dark Shackles+1,2040,0.43676470588235294,-0.03910588331824194,0.08173407999343496
THE_SILENT,Dash,542859,0.35493378575283824,-0.04841431937388571,2.793430549835527
IRONCLAD,Rage,636568,0.32719049653768334,-0.05010237175378479,0.6032459193952739
DEFECT,Skim,435283,0.1833427907820889,0.02842370987336179,-0.3241027871273374
THE_SILENT,Violence,14115,0.2036840240878498,0.07693284852235799,-5.539329104131207
WATCHER,Meditate,312933,0.22009503631767824,-0.01225590299196827,0.9551507370559129
DEFECT,Barrage+1,261481,0.24000214164700304,-0.05450253540840033,0.14497666593236147
THE_SILENT,Flash of Steel,16673,0.4407125292388892,-0.0009832005499116336,1.7793455351057563
THE_SILENT,Sucker Punch,1460381,0.13340422807472843,-0.0680823821410694,1.9131510511431742
THE_SILENT,Expertise,538474,0.08451290127285625,-0.003956198384796272,-0.9206585378554237
IRONCLAD,Feel No Pain,635160,0.21977926821588262,0.009524387546268526,-1.3996022953476626
WATCHER,BattleHymn,314384,0.4046866252735508,-0.07456112586616268,3.325028632866953
IRONCLAD,Shockwave,632318,0.3109954168630341,0.02861925692822742,2.699210047844197
WATCHER,Blasphemy+1,14600,0.22883561643835618,-0.047905032919356105,0.45510061736769103
THE_SILENT,HandOfGreed,15754,0.4350006347594262,-0.20927688235489783,6.982135986078227
IRONCLAD,Enlightenment+1,3053,0.44087782509007534,-0.1163981716748882,-0.5584756761556076
THE_SILENT,Blind+1,2286,0.33027121609798776,-0.02198018003209601,-0.12338384209775022
DEFECT,Enlightenment+1,1959,0.34711587544665645,-0.08082946235570065,-0.11228326357908358
IRONCLAD,Second Wind,631183,0.15434351051913628,-0.002733580653669576,-0.9771948160806048
IRONCLAD,Perfected Strike+1,343886,0.21800829344608388,-0.07555538083881508,0.8723165124186298
WATCHER,DevaForm+1,14808,0.6358049702863318,-0.08013737837418128,-0.12288619056252159
THE_SILENT,Swift Strike+1,1894,0.3416050686378036,-0.09093478134230037,-0.23502216757621852
WATCHER,Panache,9766,0.5237558877739095,-0.0011351892917425,-3.3181018051174327
WATCHER,Transmutation,8611,0.22297061897572873,-0.033125965226921766,-3.9233060267523534
IRONCLAD,Dark Shackles+1,3095,0.44975767366720515,-0.041172272055399195,-0.020851894223175904
THE_SILENT,Bullet Time,308307,0.36067296558300654,-0.044130212287136955,-0.7753562178510442
THE_SILENT,Deadly Poison,1464447,0.40173935963541185,-0.06011496706425694,2.2780232787155157
IRONCLAD,Feel No Pain+1,117726,0.28503474168832715,0.04050603841118561,0.6267500191509114
DEFECT,Recycle,366768,0.10908803385246259,0.006713546336299503,-2.0304046149205526
DEFECT,Darkness+1,84502,0.3214243449859175,-0.11856429159528226,0.2680691067443668
WATCHER,Vengeance+1,65029,0.21413523197342724,-0.06559286993453839,0.805892286816956
DEFECT,Rainbow+1,21472,0.3808681073025335,-0.0650100297712441,0.6145825710423871
DEFECT,BootSequence+1,84595,0.44430521898457354,-0.0806285270690616,0.4147954090521466
IRONCLAD,Purity,26883,0.18677230963806124,0.08058488079824139,-3.4737829776543148
WATCHER,Judgement+1,16455,0.40060771801883927,-0.17628210057890184,1.690426316260929
IRONCLAD,Inflame,638116,0.5853089406941685,-0.037079008189172896,3.3383711514380643
IRONCLAD,HandOfGreed,23348,0.48830734966592426,-0.1915561307977585,7.578975328033287
IRONCLAD,Master of Strategy,22226,0.42441284981553135,0.2002370488956293,-5.0160917834708805
THE_SILENT,PanicButton,14017,0.12491974031533139,-0.03879290797748702,-0.7183821166503073
DEFECT,Self Repair,436531,0.566745546135326,-0.03789014414365635,0.9044980438060612
WATCHER,EmptyFist,899476,0.2367978689814959,-0.062107833112023586,2.9561150317463003
THE_SILENT,Dagger Throw+1,270547,0.21126828240564485,-0.11056091553196656,1.071810313239217
WATCHER,TalkToTheHand+1,65341,0.5615463491529056,0.04601151270680781,1.4757890708662096
WATCHER,Jack Of All Trades,10407,0.2494474872681849,-0.11467185366770696,1.4762126285103445
IRONCLAD,Bloodletting+1,120755,0.22631775081777153,-0.044318067433177066,-0.0019602844458024293
THE_SILENT,Predator,540666,0.18485719464512287,-0.0437511790038794,2.390624098067594
IRONCLAD,Wild Strike+1,284868,0.16642795961638374,-0.13528410683237663,0.26428969814786996
IRONCLAD,Enlightenment,21239,0.4489382739300344,-0.09112012583778656,0.013012524279186977
IRONCLAD,Spot Weakness,603311,0.5154621745666829,-0.03762397267871506,2.991986901389332
THE_SILENT,Deep Breath+1,2346,0.33418584825234443,0.040595847814157704,0.8943465990749697
DEFECT,Blind+1,1958,0.3539325842696629,-0.05718050065876157,0.42803187151013233
DEFECT,White Noise,436741,0.4905310012112442,-0.010644808372132997,0.297915058581939
THE_SILENT,Catalyst+1,98831,0.6184092035899668,0.035317435731583635,0.5425902338118167
THE_SILENT,Concentrate+1,68907,0.20823718925508294,-0.004214528254152805,-0.23247324973922012
IRONCLAD,Disarm+1,120730,0.3841547254203595,0.012878383454728526,1.2276034684664303
DEFECT,Compile Driver+1,261316,0.16084740314408608,-0.043621328776652424,1.0745843011362854
DEFECT,Biased Cognition+1,21208,0.4199830252734817,0.0642170816454199,1.770492553338677
DEFECT,Enlightenment,13610,0.39096252755326966,-0.07869585042265104,-0.24033851444694143
THE_SILENT,Impatience+1,2263,0.22713212549712772,0.035820357602899255,0.2507369413984204
THE_SILENT,Conserve Battery,1437,0.36464857341684065,-0.14277442873506518,0.21163766795147332
DEFECT,Hyperbeam,262223,0.1248708160611388,-0.09212353246601064,1.1459655371552735
THE_SILENT,All Out Attack,540959,0.25038311591081763,-0.08629420336389478,1.8107947060009266
THE_SILENT,Dodge and Roll+1,277395,0.31105102831702086,-0.062429085754609426,0.7271139898360488
DEFECT,Leap,1375787,0.22013800101323824,-0.05499890321041029,1.0706679791892775
WATCHER,PanicButton,9188,0.11329995646495429,-0.062283258855324986,-0.5942347548239155
DEFECT,Static Discharge+1,84188,0.495355632631729,-0.0572584896625668,1.6456046805942428
DEFECT,Chaos+1,84536,0.4401201854831078,-0.06383258295285055,0.7936240936037624
THE_SILENT,Noxious Fumes+1,101125,0.6694882571075401,-0.08191248885156399,1.505271554798675
THE_SILENT,Wraith Form v2,304165,0.20600003287689247,0.05134079773409056,0.3295616474039953
DEFECT,FTL+1,83210,0.36359812522533347,-0.06089771889994128,1.3048113787971722
IRONCLAD,Anger+1,345265,0.24553314121037464,-0.14256659367882427,0.2033093499143721
WATCHER,Swivel,313094,0.19926284119146326,-0.06785781122859444,-0.5264915552263822
IRONCLAD,Apotheosis+1,1621,0.6421961752004935,-0.06276955182351185,-0.31136672297856904
DEFECT,Redo,1376341,0.22219275601032012,-0.0640337601641512,0.08209160024439655
WATCHER,LessonLearned,235786,0.48193276954526565,-0.04490048153352119,2.611066190040539
THE_SILENT,Escape Plan+1,103985,0.4425542145501755,0.05137177659181147,0.8795722760851721
IRONCLAD,Power Through+1,120341,0.3234142977040244,-0.02537540471546812,0.615764594064931
DEFECT,Multi-Cast+1,21461,0.2907599832253856,-0.060093321642332886,-0.9527490381035655
DEFECT,HandOfGreed,14730,0.46211812627291243,-0.2018074807394464,7.862025399049369
DEFECT,Deep Breath+1,2069,0.32866118898018365,0.012203023758099452,0.6294647016473984
DEFECT,Impatience+1,1975,0.26784810126582276,0.05816580253982695,1.0369012228505987
IRONCLAD,Bloodletting,633300,0.1207753039633665,-0.04516350877716471,-1.3871406378853877
IRONCLAD,Impervious,493275,0.4078678222087071,0.03847853758644215,0.09913279108642215
IRONCLAD,Iron Wave+1,345985,0.30925907192508345,-0.11258217540619131,0.9647583277561758
DEFECT,Capacitor,438565,0.5782426778242677,-0.014111284301783378,-0.7665588152581293
THE_SILENT,Venomology+1,21705,0.4956000921446671,0.017215120120098182,1.4946723223687677
IRONCLAD,Flash of Steel,22852,0.4215385961841414,0.0012996135100467043,2.031664861597731
DEFECT,Flash of Steel+1,1835,0.5111716621253406,0.04195220742917044,0.2946519195708035
DEFECT,Scrape,435982,0.1222252294819511,-0.034327822637650496,0.20270233782918368
WATCHER,Nirvana,313877,0.13418313543203228,-0.057462790322337476,-2.5984987742907393
WATCHER,SandsOfTime+1,65938,0.39684248839819225,-0.10439538686722533,1.0550090703142576
WATCHER,Conclude+1,65720,0.2505629945222155,-0.16225392978680278,1.8066880844315207
IRONCLAD,Seeing Red+1,121558,0.5349956399414272,-0.05151573161444595,0.10515198839648754
THE_SILENT,Storm of Steel+1,16971,0.23216074479995286,-0.0895897794677043,-0.7854688760538586
IRONCLAD,Backflip,2232,0.35304659498207885,-0.02850232715103282,0.5423246199924066
IRONCLAD,Acrobatics,2258,0.22984942426926483,0.04543062309634688,-1.189142653907135
IRONCLAD,Leap,2311,0.2444829078321073,-0.15175217184157977,-0.09942422122879968
IRONCLAD,Violence,21245,0.261332078136032,0.10606931429806529,-4.760476159913438
THE_SILENT,Dodge and Roll,1458139,0.1427607381737955,-0.028621854700945804,0.05181263763272881
IRONCLAD,Twin Strike+1,345328,0.26950319696057085,-0.10442038309837776,1.1152787104129
DEFECT,Static Discharge,438859,0.39666270943514886,-0.04294438958600866,1.5686786128426355
THE_SILENT,Bandage Up,17185,0.5336630782659296,-0.08061296177333543,1.754425870199837
THE_SILENT,Envenom+1,18792,0.6549595572584078,-0.11546223528248933,-0.9992741313484466
THE_SILENT,Outmaneuver+1,276962,0.25914746427307717,-0.10243360323736456,-0.7994167299362829
WATCHER,ConjureBlade,230669,0.23566235601662988,-0.06717881738342599,-1.527345301880711
THE_SILENT,Flechettes+1,100796,0.15179173776737173,-0.08884964690470554,0.028750815693857845
DEFECT,Electrodynamics,341196,0.730454049871628,-0.05881065008495712,3.6588035790847826
WATCHER,DevaForm,239424,0.5645382250735097,-0.05287608208168146,-1.0635478589876008
DEFECT,Self Repair+1,84573,0.5962422995518665,-0.12645805573802904,2.089814522558486
THE_SILENT,Trip+1,2240,0.3169642857142857,-0.091908312620823,-0.2921476571849393
DEFECT,Bandage Up+1,2155,0.5206496519721577,-0.11975486313508066,-0.17186240860860735
IRONCLAD,Violence+1,1559,0.36433611289288004,0.04518483250664429,-0.18976243941956383
IRONCLAD,Conserve Battery+1,1244,0.4678456591639871,-0.1262030086896938,-0.5488574661807917
THE_SILENT,After Image,321577,0.5939261825317109,0.05712697137270284,1.6145409898659153
THE_SILENT,Leg Sweep,539032,0.33445880764036273,-0.007847162976940852,1.4929176559807011
IRONCLAD,Sadistic Nature,21017,0.24189941475948043,-0.05706673544405039,-1.9494146243689698
DEFECT,Doom and Gloom,437672,0.3117882798077099,-0.06497626546822283,2.791608190631745
WATCHER,Ragnarok,233090,0.354888669612596,0.005667712629359195,1.7333576062903049
IRONCLAD,Dual Wield+1,120010,0.31950670777435214,-0.044832045253056785,-0.2767992228439855
DEFECT,Hologram+1,265824,0.3087757313109426,-0.0010427551375827293,1.225763170880004
WATCHER,DeusExMachina+1,17058,0.4773126978543792,-0.05093300180213062,-0.2717235919759382
IRONCLAD,Master of Strategy+1,1749,0.6014865637507147,0.15467429668705102,1.1606982123276826
DEFECT,Hello World,436189,0.18228107540538618,-0.021379021407621462,1.2933883334371217
WATCHER,Blasphemy,209886,0.20490647303774429,-0.016165999768230993,0.5446143511462012
WATCHER,LikeWater,316061,0.3351663128320166,-0.05402085883890487,0.043247762725503236
DEFECT,Heatsinks+1,83655,0.2907178291793676,0.07131207228803449,0.8398482267000915
DEFECT,Transmutation,12468,0.2318735964068014,-0.028119405902537975,-3.8959721216088052
IRONCLAD,Beam Cell,2305,0.25683297180043385,-0.11280687429986908,2.295640649405973
WATCHER,Enlightenment,9787,0.3923572085419434,-0.10033604128131834,0.02680216040300465
DEFECT,Trip+1,2037,0.2704958271968581,-0.057557163898747654,-0.6348325447674963
THE_SILENT,Sucker Punch+1,271587,0.19430974236616627,-0.11209909644043892,1.0997362097084533
DEFECT,Creative AI,329814,0.481441054655048,-0.02761252871942227,-1.6293059903616793
THE_SILENT,Dash+1,102070,0.3780444792789262,-0.10231578625462229,1.3567662138034589
DEFECT,Steam Power+1,83911,0.13320065307289866,0.032537549348887085,0.39667415446901977
WATCHER,BowlingBash,898530,0.16771059397015126,-0.05033999892270968,3.0282075603949465
WATCHER,FearNoEvil,313848,0.4325820142234457,-0.017190982538781152,3.631614413088389
DEFECT,Flash of Steel,14991,0.4009739176839437,-0.015812750862468583,1.5953689764755712
DEFECT,Master of Strategy,13975,0.438783542039356,0.17695741916188035,-4.725085477645564
THE_SILENT,Mind Blast+1,1805,0.4199445983379501,-0.08591326393036519,-0.24380627650807796
THE_SILENT,Panacea+1,2427,0.4680675731355583,0.03056711687631597,0.650185193266493
IRONCLAD,Clash+1,344831,0.19648755477320776,-0.09496088877763009,0.8862475179742635
WATCHER,Alpha,191903,0.3693115792874525,-0.1068515206776951,-1.946699037552527
WATCHER,HandOfGreed,10125,0.44908641975308644,-0.13624454454936738,11.428774270530736
WATCHER,EmptyFist+1,186367,0.25777632306148623,-0.12009224298280327,1.5725881230732117
THE_SILENT,Purity,18856,0.1621234620280017,0.12107553794196119,-2.926799112741614
DEFECT,Capacitor+1,84593,0.6345442294279668,-0.0002152019309805131,0.8200935220089711
DEFECT,Swift Strike,13970,0.1717967072297781,-0.13735414866032847,3.381303298761164
DEFECT,Go for the Eyes,1380104,0.21420124860155468,-0.028767102503040376,1.9977067953745262
THE_SILENT,Skewer,539927,0.1356720445541712,-0.06330847344347366,1.210180283709498
IRONCLAD,Fiend Fire,473684,0.2004754224335211,-0.023622867349265025,0.3087231727475235
IRONCLAD,Clothesline+1,345160,0.16612585467609225,-0.07625888603157271,0.9546472348806727
DEFECT,Rebound+1,244534,0.16106962630963384,-0.11821909328411617,0.37552704019845073
WATCHER,Indignation,313522,0.22462538514043673,-0.045909425541546256,-0.02963646798284003
DEFECT,Buffer,334358,0.43828770359913627,0.0028417044879920084,-0.08773958082787559
DEFECT,Genetic Algorithm+1,84666,0.26715564689485743,-0.14896385180877697,1.9082620512950879
THE_SILENT,Die Die Die+1,19482,0.5009239297813366,-0.09115344726134966,1.4749262217908878
IRONCLAD,Seeing Red,633225,0.3725184571045047,-0.029242550729644462,-0.6738198843546215
WATCHER,DeceiveReality+1,64953,0.3524548519698859,-0.08618440013028422,0.9684226027516338
IRONCLAD,Impervious+1,31650,0.4969668246445498,0.04333310415963676,-0.6220118544257538
WATCHER,WreathOfFlame+1,65072,0.17285468404229162,-0.12212663939833196,-0.7684182300925375
DEFECT,Magnetism,14079,0.30605866893955536,-0.01156074513057695,-2.9657658757597893
DEFECT,Double Energy+1,85033,0.48169534180847434,-0.020868974773564586,-0.19011339374535652
IRONCLAD,Uppercut+1,121620,0.34024831442197007,-0.03823932264894575,2.0000862253287774
WATCHER,Scrawl+1,17142,0.4549060786372652,0.16619500587611152,2.328223127329803
THE_SILENT,Finesse,20255,0.45939274253270795,0.05762782811813749,0.26760802730402133
IRONCLAD,Jack Of All Trades+1,2907,0.33780529755761957,-0.07460734784563705,-0.010467373766763544
DEFECT,Panacea,18697,0.4186767930684067,0.013991215024019232,-0.9916768461944692
IRONCLAD,Bandage Up,24077,0.4576982182165552,-0.07067085584677102,0.6063210838641737
IRONCLAD,Deep Breath,26074,0.20250057528572524,0.06047903897103185,-1.2037771312237524
WATCHER,Worship,313316,0.253686374139846,-0.06236014400034075,-1.7017148140144194
THE_SILENT,Glass Knife+1,19036,0.33972473208657283,-0.0892690286836394,1.9905234778677645
WATCHER,Crescendo,896177,0.17520199692694635,-0.04824803971095398,0.6637112716599489
DEFECT,Biased Cognition,327721,0.33704584082191863,0.04436444880190771,1.659857325625147
THE_SILENT,Backflip+1,279215,0.45331375463352613,0.010520966781948193,1.6429473439201736
THE_SILENT,Infinite Blades+1,100872,0.4503925767309065,-0.062499428287859315,1.2126356958765836
THE_SILENT,Discovery+1,2241,0.34181169120928157,-0.06856750896136654,-0.8270478382086122
IRONCLAD,Secret Technique,22708,0.2417650167341906,0.1625953988508235,-6.687092954147827
WATCHER,Thinking Ahead,9997,0.24367310193057917,0.12580540883789404,-5.280555043392017
IRONCLAD,The Bomb+1,1524,0.37139107611548555,-0.07756515709258838,-0.7703585945395659
WATCHER,Brilliance+1,16719,0.3519947365273043,-0.030830064075005992,1.1181281308771958
WATCHER,Secret Weapon,9566,0.28622203637884175,0.09300925634702295,-5.0376525054955685
THE_SILENT,Mind Blast,15190,0.2236998025016458,-0.08875591676163563,-0.3466847966279154
