character_chosen,card_name,n,odds_ratio,odds_ratio_ci_low,odds_ratio_ci_high,was_picked_pvalue,was_picked_qvalue,pseudo_r2,auc
IRONCLAD,Juggernaut,483152,0.857275979621541,0.8438267633798469,0.8709395543374692,3.204162661948405e-81,3.0941066400814818e-80,0.09983213931483126,0.718012409173888
IRONCLAD,Intimidate,625725,0.8554823796233946,0.8393446984852788,0.8719303322780703,4.534450219643723e-58,3.716241305471848e-57,0.14890891731113687,0.7569788429326996
IRONCLAD,Ghostly Armor,626334,0.855403488652936,0.8419991677498742,0.8690212014757934,1.1127517773500899e-83,1.0935494236701546e-82,0.14838643021842313,0.7574987151991948
IRONCLAD,Bandage Up,23415,0.8537393570239055,0.7995025602151179,0.9116554792963742,2.336484191195792e-06,9.884440740277816e-06,0.28637172281161727,0.8303071241492934
IRONCLAD,Flame Barrier+1,120669,0.8521868241725646,0.8312863936873327,0.8736127390128701,1.538403657597185e-36,1.0448912915973541e-35,0.08682155351159015,0.6990130068019562
IRONCLAD,Headbutt,1784401,0.8489013132424256,0.8386966529187074,0.8592301365659125,2.717082812591024e-155,4.0774600856518e-154,0.15135462289987267,0.7589089727544134
IRONCLAD,Double Tap,492584,0.8415876053670638,0.8292526127585484,0.8541060789080613,5.423204757974547e-116,6.654661749978711e-115,0.10309420786906442,0.7263050074665138
IRONCLAD,Magnetism,20946,0.8404905311127604,0.7622159770823501,0.9268033656212479,0.0004939576964706718,0.001711513328956883,0.4459858927530804,0.9135066654666292
IRONCLAD,Bloodletting+1,120754,0.8390013459348478,0.8123356816425328,0.8665423351306714,1.699433556462261e-26,1.0312682865854322e-25,0.18392701171054693,0.7813536810146612
IRONCLAD,Chrysalis,18203,0.8371459432152454,0.762928061740332,0.9185837635112046,0.00017481724879605203,0.0006386005091711046,0.40920308887922974,0.8959435210131094
IRONCLAD,Immolate,403377,0.8359283765530471,0.8219284872992203,0.8501667256025227,4.619240563587078e-96,4.980258879479078e-95,-inf,0.733149310815748
IRONCLAD,Twin Strike,1791961,0.8343234121866713,0.8248724477643347,0.843882660900421,3.411470810201444e-213,7.42831046025236e-212,0.14891473401004351,0.7564306083834087
IRONCLAD,Clothesline+1,345157,0.83299055548769,0.8149954004830807,0.8513830447636926,1.946166226198706e-60,1.6497844230485975e-59,0.17942552599789763,0.7789397175449672
IRONCLAD,Dual Wield+1,120008,0.8327115870023939,0.809000048956648,0.8571181028015034,2.0242064625517848e-35,1.3582364209448684e-34,0.18396339202869083,0.7811656456808089
IRONCLAD,Panache,20550,0.8313474932896785,0.7631225437906709,0.9056719136692357,2.3602965004981115e-05,9.311222962000544e-05,0.42656691539660374,0.9034375385228723
IRONCLAD,Berserk+1,28039,0.8307159032487229,0.7855343271972541,0.8784961879037714,8.026874543424995e-11,3.785071838842232e-10,0.11595226010053772,0.7429368175983263
IRONCLAD,Immolate+1,26787,0.8291297841608415,0.7849511249232058,0.8757949089503624,1.9837188152015975e-11,9.495343725350751e-11,0.07104187978135701,0.680905127798037
IRONCLAD,Inflame+1,118858,0.8225376048746499,0.8000908386218595,0.8456141212644065,1.4897785729202476e-43,1.0708084823481778e-42,0.1844522675162309,0.7814920434132582
IRONCLAD,Clash,1788438,0.8204065557726172,0.8105515913839224,0.8303813402000793,3.7998476461523416e-226,8.524708709196314e-225,0.10759262733060027,0.7201242544337431
IRONCLAD,Double Tap+1,31757,0.8155135161871778,0.7770250332420955,0.8559084542090458,1.3646782134663733e-16,7.3925617368507695e-16,0.08656412630865284,0.698348564108155
IRONCLAD,Seeing Red,626649,0.807624372607655,0.7954488817734078,0.8199862268656891,2.735914278855016e-167,4.371557995206468e-166,0.10811781562628875,0.7217908227580379
IRONCLAD,Demon Form+1,28798,0.8075250698975933,0.7646043670264117,0.8528551060323564,1.6950983669807374e-14,8.796293161364996e-14,0.10935948701628484,0.7343820608763933
IRONCLAD,Armaments,1794037,0.8044766775763141,0.7960620084648997,0.8129802928445627,0.0,0.0,0.10747955731609082,0.7208827596181309
IRONCLAD,Ghostly Armor+1,121191,0.803132763607139,0.7831045503126544,0.823673206498054,6.359924002628291e-65,5.605313972157712e-64,0.09048401162342279,0.7027417764529207
IRONCLAD,Perfected Strike,1794395,0.8022502547324877,0.7929487781733328,0.8116608398098243,3.70642503558711e-300,1.1930391310201407e-298,-inf,0.7578516904451973
IRONCLAD,Headbutt+1,344360,0.7930384991507445,0.7788214877443594,0.8075150352576033,2.7478318568047777e-139,3.9121375345919306e-138,0.09351567506077707,0.706806407540182
IRONCLAD,Bandage Up+1,3045,0.7870012036730409,0.6711864432153315,0.9228000667232,0.003186017349838632,0.009653676035459212,0.13529679568719455,0.7353237659606755
IRONCLAD,Thunderclap,1788093,0.7864615873574355,0.7773226707470996,0.7957079494340543,0.0,0.0,-inf,0.7584303545013867
IRONCLAD,Carnage,627394,0.7672325352123714,0.7531721196220038,0.7815554343459072,1.8532323823975848e-173,3.1182038797765423e-172,0.1485683541351266,0.756091792434507
IRONCLAD,Enlightenment,20827,0.7639159881500173,0.7143880439467405,0.8168776645913798,3.4318883417735287e-15,1.8019442097113493e-14,0.2426385733924713,0.8063265627710056
IRONCLAD,Berserk,481920,0.7638717087994324,0.7507629934315451,0.7772093092084043,2.71476961343087e-204,5.481366646754511e-203,0.10629194194442482,0.7216534384779234
IRONCLAD,Good Instincts,22147,0.7625978798584933,0.7049799319282358,0.8249249376134994,1.3651873016329565e-11,6.577182205914959e-11,0.2922962321433553,0.8339627397777569
IRONCLAD,Iron Wave+1,345976,0.7598881631047123,0.7465942222120691,0.773418817407665,3.280954359593468e-204,6.564864533925308e-203,0.1786350427431711,0.7787423351158348
IRONCLAD,Perfected Strike+1,343875,0.7582575172521396,0.7442519585705819,0.7725266367772043,4.4579397958536545e-186,8.250903572159138e-185,0.09153558066577183,0.7042515628930393
IRONCLAD,Dramatic Entrance,26703,0.7554821955765473,0.703049257735277,0.8118255464371306,2.1645989229241036e-14,1.1206466684882131e-13,0.36027906960573086,0.871706249634062
IRONCLAD,Iron Wave,1789750,0.7538261173104345,0.7453166742076965,0.7624327145818964,0.0,0.0,0.10922288013477655,0.7220706111486137
IRONCLAD,Swift Strike,21379,0.7533569407384546,0.6890154943107762,0.8237067015837163,5.042828342889078e-10,2.3431217049281678e-09,0.2852586006079896,0.8292360673575351
IRONCLAD,Dual Wield,626521,0.7508344053502354,0.7364124720667281,0.7655387783907042,2.114473932293126e-184,3.849382461986092e-183,0.11014925731556002,0.7239422365589699
IRONCLAD,HandOfGreed,21888,0.7465723070327234,0.6688844229433181,0.8332832855869857,1.8568388825211377e-07,8.297865509214179e-07,0.4563400317583316,0.9174635547136462
IRONCLAD,Sever Soul,623213,0.7400202522336903,0.7194486470916934,0.7611800730041812,2.7825971179886335e-97,3.0147064385623197e-96,0.15301345523112642,0.760777988831661
IRONCLAD,Armaments+1,344495,0.7397878080180073,0.7274829965183292,0.7523007458749571,1.0302733951802149e-271,3.050982947593676e-270,0.17989688923617464,0.7793747402200414
IRONCLAD,Forethought+1,2829,0.7379274125751742,0.5972583487766476,0.9117275084479866,0.004856815416960971,0.01424965263021178,0.1443108113588274,0.7468379922454569
IRONCLAD,Thunderclap+1,344554,0.7365970018336554,0.7229443603783148,0.75050747034862,4.539454606620271e-225,1.0082128681303621e-223,0.17881798623569445,0.7779348523484687
IRONCLAD,Bludgeon,476180,0.7339675766986997,0.7207967589711077,0.7473790592703748,1.0256690362736103e-245,2.5886487835951003e-244,0.1033544067051827,0.716664294000546
IRONCLAD,The Bomb+1,1524,0.7333630984759489,0.5851795034377061,0.9190708680785108,0.007086611120160938,0.020034291075930914,0.10112576591912625,0.7043882620081258
IRONCLAD,Carnage+1,121226,0.7327902200181697,0.7101084142125846,0.7561965128236346,1.1368786987566656e-83,1.1123381453473807e-82,0.17813801768188853,0.7769206769587493
IRONCLAD,Metamorphosis,20200,0.7298751690278957,0.665675531318576,0.8002664020236514,2.041235320104069e-11,9.749642249357284e-11,0.4253634555424415,0.9053486532270884
IRONCLAD,Flex+1,345840,0.7252293683629483,0.7141923900236944,0.7364369098341575,0.0,0.0,0.09284375786442822,0.7052858654261472
IRONCLAD,Twin Strike+1,345322,0.7243053280324401,0.7111078696274414,0.7377477182062896,5.398594856073281e-259,1.5177568576378173e-257,0.17858887019045055,0.7781269033859878
IRONCLAD,Clash+1,344821,0.7233569578253224,0.7085011586596924,0.7385242522738493,1.7576969517026171e-205,3.614671231232882e-204,0.17725963525678878,0.7771093067865555
IRONCLAD,Conserve Battery+1,1244,0.7233013686983985,0.557304848476113,0.938740926786321,0.014883545359486862,0.03803953307643305,0.19811864221571363,0.7863454144910346
IRONCLAD,Bludgeon+1,31570,0.7228651345797594,0.685086107838649,0.7627274831765828,2.158451094406875e-32,1.3895419943993243e-31,0.08369761364191375,0.7038254070543153
IRONCLAD,Forethought,24483,0.7215234627256669,0.6525978914404215,0.7977287608370465,1.8729849025680655e-10,8.79471346427838e-10,0.3466634318078011,0.8654864333934826
IRONCLAD,Sever Soul+1,120548,0.7203645150083203,0.6909276475094248,0.7510555357767675,1.4420147203302946e-53,1.1397561188091047e-52,0.18402631981305428,0.7814932615896024
IRONCLAD,Blood for Blood+1,121234,0.7183885568197458,0.6961574042826024,0.7413296409615655,1.7428845695108432e-94,1.8433079185159918e-93,0.18111811669958933,0.7795257296925426
IRONCLAD,Flex,1793714,0.7161668156301424,0.7090572242322863,0.7233476936436862,0.0,0.0,0.10884796624608517,0.7221293948088867
IRONCLAD,Blood for Blood,624694,0.7092534926425447,0.6948219004846831,0.7239848319040391,2.6973499750018507e-235,6.373206696254372e-234,0.11003604810158907,0.721669177984402
IRONCLAD,Bloodletting,626741,0.7089695409043033,0.6916486702130473,0.7267241759826301,1.485249004597778e-163,2.2907903050081006e-162,0.15351928824016814,0.7627094905761763
IRONCLAD,ThirdEye+1,1217,0.7088686409514975,0.5316426916839065,0.9451738131353573,0.01907305780149768,0.04701582838748763,0.2025019819083297,0.7905238807624113
IRONCLAD,Mind Blast,20964,0.7087945813307495,0.6519724049640014,0.7705690527677652,6.865351604005602e-16,3.674203834336492e-15,0.2800484754810575,0.8272775387505402
IRONCLAD,Rage+1,121172,0.7078366064008493,0.6889440448478218,0.7272472490443576,2.6095674309158503e-138,3.6916237350726777e-137,0.17837185912374465,0.7778442314797245
IRONCLAD,HandOfGreed+1,1404,0.7053447552102055,0.5454285938078759,0.9121473082831997,0.007792753327821831,0.021661708562067943,0.10947746423884519,0.7148053342225059
IRONCLAD,Swift Strike+1,2809,0.7050026431205539,0.5928959214741625,0.8383068744530519,7.621141759720671e-05,0.0002883569991199252,0.1353390539579663,0.7375214055635709
IRONCLAD,Metamorphosis+1,1449,0.7026580996897921,0.5529994086339926,0.8928190470931376,0.0038807767271414086,0.011553894250644863,0.16484422208751337,0.7615249928964728
IRONCLAD,Cleave,1793113,0.6991694835721892,0.6917793212064172,0.7066385938019958,0.0,0.0,0.11061738339431515,0.7237312715841665
IRONCLAD,Rage,629254,0.6975600090509214,0.6864769936645319,0.7088219572073654,0.0,0.0,0.10874017414667014,0.7216584211903306
IRONCLAD,Infernal Blade,627337,0.6897055814784998,0.6779611815045089,0.7016534310518364,0.0,0.0,0.15031353153855187,0.7590049687203855
IRONCLAD,Rupture+1,117687,0.6896244782074211,0.6673147187942122,0.7126801006310766,1.0966341524703857e-108,1.2886901865802786e-107,0.10681983027475361,0.7207097742503733
IRONCLAD,Fire Breathing+1,117975,0.6820529209354234,0.6618355901167947,0.7028878378608338,4.0501222235208367e-137,5.657434879521873e-136,0.1936953081463667,0.788680427478764
IRONCLAD,Reckless Charge,623636,0.6819323064205733,0.6643978809665803,0.6999294908399538,1.9078482145752572e-182,3.4449844590013387e-181,0.10864861807395332,0.7212031849052665
IRONCLAD,Outmaneuver,2260,0.6815997509545685,0.5133224291237188,0.905041732336537,0.008057403174052112,0.022285793835080624,0.22268468325646107,0.8094541390673089
IRONCLAD,Sadistic Nature,19990,0.6809804276359328,0.6142632994420698,0.7549439193981212,2.804264413916816e-13,1.4123064089136617e-12,0.43206423598202237,0.9068430731526711
IRONCLAD,Enlightenment+1,3053,0.6808900870121422,0.5802779030398572,0.7989470358301043,2.460413278021822e-06,1.0330014915853435e-05,0.14640772102959065,0.745835681362959
IRONCLAD,Sweeping Beam+1,1173,0.6794414131555648,0.5008081259897503,0.9217914206134088,0.01302077845703635,0.03385593130081186,0.21219482066153805,0.800605721740751
IRONCLAD,ThirdEye,2311,0.6737488537917795,0.5045057626112337,0.8997667650736741,0.007460104916642117,0.020815192236007713,0.23739060276660506,0.8194100055166808
IRONCLAD,SashWhip+1,1253,0.6712355044099596,0.4923717806518204,0.9150749902523422,0.011692726862158267,0.030660621441385493,0.23280137341263174,0.8122387669801463
IRONCLAD,Flying Knee,2334,0.6701646481604032,0.5112205538366575,0.8785262100151349,0.0037605183117953643,0.011241064832432712,0.2509783573615788,0.8277074606069136
IRONCLAD,FlyingSleeves+1,1244,0.6668806526457256,0.47825004192401105,0.9299106448251014,0.0169248251710792,0.04257522302628105,0.2365313762268063,0.8133315058479532
IRONCLAD,Sweeping Beam,2313,0.6642040541255402,0.5052438739699491,0.8731763970740262,0.003371552422292117,0.010174209143900532,0.20955889144440576,0.7971740045852244
IRONCLAD,Mind Blast+1,2759,0.6629487285402853,0.5583933280654331,0.7870814255532791,2.6785371672432248e-06,1.1203448302160455e-05,0.14458145297702496,0.7440217762573634
IRONCLAD,Dramatic Entrance+1,2934,0.6590001167603893,0.5603610841778844,0.7750023442961748,4.62996462034553e-07,2.028234994435389e-06,0.1336034510329802,0.7401524910496202
IRONCLAD,Gash,2220,0.6575620187211926,0.46677732751149537,0.9263256438993207,0.01649986852896945,0.04173827790756395,0.20872467059595878,0.8032156475939052
IRONCLAD,Infernal Blade+1,120757,0.6555617370504017,0.6380804049309324,0.6735220009319334,6.504776578737329e-206,1.3501970823715523e-204,0.1772903390288425,0.7772953801318437
IRONCLAD,Deflect+1,1248,0.654925166534123,0.49064292458229364,0.8742141224698463,0.004075350947160004,0.01204239776807096,0.23276294570057032,0.8101050919062176
IRONCLAD,Outmaneuver+1,1268,0.6529228292890222,0.49708530914928745,0.8576158119345071,0.0021844981748336324,0.006872196099582857,0.20646742159089748,0.7920289578967423
IRONCLAD,The Bomb,19372,0.6521710556844803,0.5949487491400072,0.7148970167386952,7.304638507294566e-20,4.1386740114033755e-19,0.41588748517792706,0.8999268713521305
IRONCLAD,Fire Breathing,630002,0.6492690154614141,0.6379021624075628,0.6608384157959647,0.0,0.0,0.11274644460716843,0.7257275775590968
IRONCLAD,Sadistic Nature+1,1257,0.645704625578877,0.49789355557126036,0.8373967865793847,0.0009740341900627051,0.0032297926256467844,0.1428735033604588,0.7433695767771864
IRONCLAD,Combust+1,117516,0.6438214410927507,0.6200342124208397,0.6685212520650489,2.639070674974323e-116,3.274511714591046e-115,0.19585921496722325,0.7915961642880717
IRONCLAD,Beam Cell,2305,0.6433461855898941,0.4949941472310305,0.836160016897913,0.0009743183517259548,0.0032297926256467844,0.24589374409380282,0.8209828393135726
IRONCLAD,Combust,628746,0.6415997311443465,0.6267246520729284,0.6568278647456114,5.760736862677897e-301,1.8815583194128837e-299,0.11274709271163208,0.7267954331018285
IRONCLAD,Flying Knee+1,1237,0.6414667742015375,0.47920397630778244,0.8586732221525677,0.002845296078351143,0.008716417365541915,0.23763424507128084,0.8152514713750668
IRONCLAD,Streamline,2267,0.640784055890644,0.48736215305865144,0.8425032672453947,0.0014362460072813458,0.00465679179879105,0.1990902803648894,0.7933885235866753
IRONCLAD,Wild Strike,1515112,0.6393134780521035,0.6288961763367286,0.6499033363501266,0.0,0.0,0.15545325096404994,0.7639759065639551
IRONCLAD,Dagger Spray,2252,0.637521997969172,0.4830538845711336,0.8413850108160225,0.0014730162222677486,0.004755187543105625,0.22686551676549815,0.813017374288425
IRONCLAD,Hemokinesis+1,120822,0.6329597003482388,0.6064751745206519,0.6606007947177557,1.1928350472039133e-97,1.3050673102659565e-96,0.18326804016509235,0.7809694066382469
IRONCLAD,Poisoned Stab+1,1207,0.6312641319141508,0.4502989760021254,0.8849551641872831,0.007606259933606119,0.02119636551134152,0.19003946578971198,0.7811424416482784
IRONCLAD,Dagger Spray+1,1178,0.6284910307606022,0.47040365689865415,0.8397064307508669,0.0016791779845081135,0.0053816079416919484,0.18382132258642858,0.7769758036277051
IRONCLAD,Cleave+1,345522,0.6268881201040652,0.6159677283809334,0.6380021176768089,0.0,0.0,0.09563767806632939,0.7089501841140713
IRONCLAD,Reckless Charge+1,120790,0.6258919088811504,0.6014087250776855,0.651371796364092,3.2424302394293464e-117,4.0686087919619085e-116,0.18611273206104162,0.7829135074455866
IRONCLAD,Anger,1780467,0.6239329726570293,0.6165381765438962,0.6314164624012063,0.0,0.0,-inf,0.7595436010653404
IRONCLAD,FollowUp,2336,0.6176325347545347,0.4902896286307941,0.7780502089196186,4.308813291230223e-05,0.0001667225491258245,0.226444562825857,0.8118986111606787
IRONCLAD,Dagger Throw+1,1254,0.6155856297761911,0.44616122370347544,0.8493469343691823,0.0031348267133797427,0.009537602918378643,0.2039315667760151,0.7924231902166758
IRONCLAD,Streamline+1,1246,0.6151384101148509,0.46615338362102127,0.8117398197548185,0.0005947276348785461,0.002029017015461215,0.20863972284950805,0.7945072774242328
IRONCLAD,Consecrate,2300,0.6064773457328742,0.4733684936716864,0.7770157410228848,7.636424749393769e-05,0.0002884438668095844,0.24546959758867137,0.8245341460997125
IRONCLAD,Wild Strike+1,284859,0.6013069160942898,0.5864967340421303,0.6164910840182996,0.0,0.0,0.17684723841960792,0.7765454271384112
IRONCLAD,Self Repair,706,0.597564931385719,0.40573066456003487,0.8801007131399167,0.009147078229468631,0.025112065201050467,0.2087932323806525,0.7988710812444866
IRONCLAD,Hemokinesis,625938,0.597022950095626,0.5792992131999606,0.6152889470917523,1.0388963460114938e-246,2.683010214525032e-245,0.1533477278210652,0.7612336352806297
IRONCLAD,Leap+1,1184,0.5942143514288311,0.44856215522623377,0.7871611354861268,0.0002855336951623799,0.001021208272070283,0.23563543831861655,0.8117157054485926
IRONCLAD,Rampage,630120,0.5931196641278593,0.5827739554056292,0.6036490352941168,0.0,0.0,0.1607127695314361,0.7677440996197011
IRONCLAD,EmptyFist+1,1219,0.5913530593997289,0.3900670127130496,0.8965086240673031,0.013340019694840362,0.034531682683263926,0.22757120278762288,0.8097740373402045
IRONCLAD,Rupture,628305,0.5897432962462769,0.5753907498547027,0.604453852543249,0.0,0.0,0.1567431495191044,0.7649280158283803
IRONCLAD,Gash+1,1219,0.5871773884242077,0.40805315316641705,0.8449322908088441,0.004138279856869529,0.012206002074511585,0.24308744213535283,0.8177938091387864
IRONCLAD,Anger+1,345258,0.5848625154214316,0.5734839378794873,0.596466856961853,0.0,0.0,0.1838087192034591,0.7817612008018543
IRONCLAD,Rampage+1,121568,0.5825915912366427,0.5648284739538315,0.6009133353418488,2.618101407345549e-256,7.178769414462302e-255,0.1895268204048285,0.78549596689129
IRONCLAD,Consecrate+1,1292,0.5750373747109283,0.4367891248696487,0.757042617334207,8.019589371133626e-05,0.00030188996598792855,0.23958719170244558,0.8138587595368371
IRONCLAD,Deflect,2323,0.5740122009226789,0.4239233809829246,0.777239523906726,0.0003312495296673638,0.0011752479319348482,0.23059283176163814,0.8126734772936943
IRONCLAD,Auto Shields,724,0.5703965676274126,0.3608689099572772,0.9015801455427442,0.016238353605510156,0.04126474068402524,0.2690495411319158,0.8387837571456731
IRONCLAD,BowlingBash+1,1237,0.5697417868062548,0.4159154471778007,0.7804608023957748,0.0004588305221584135,0.0015947771357024043,0.22180289780077134,0.8061651247091923
IRONCLAD,Steam+1,1184,0.5691576820701119,0.4067292705641623,0.7964523099360276,0.0010108192818027155,0.003335853825978947,0.20624245937887353,0.7918996191732935
IRONCLAD,JustLucky,2206,0.5664096393757778,0.42367366747816204,0.757233465764863,0.00012449593653469132,0.0004631582496541867,0.2040436773865839,0.8018290130278978
IRONCLAD,DeceiveReality,742,0.5661592939886142,0.35898721572446707,0.8928906995276034,0.014391196057417123,0.03695126756476697,0.2641872220030643,0.8364263287732675
IRONCLAD,Leg Sweep,748,0.5631505971963253,0.3591273126348842,0.8830812471370139,0.012360847229058,0.032260213508505074,0.268819907182403,0.8339832621082621
IRONCLAD,Searing Blow+1,120681,0.5627882892771255,0.5407018385358449,0.5857769217229625,2.983155442876494e-174,5.057700945518086e-173,0.18667596318341806,0.7839841037348354
IRONCLAD,Finisher,735,0.5558098522302127,0.3477725711099623,0.8882948728538226,0.014084324130819618,0.036247142403882236,0.26785320829777337,0.8371519274376417
IRONCLAD,Prostrate+1,737,0.5557403919856165,0.37528040945487007,0.8229776335326338,0.003362233907318959,0.010159893208374704,0.21693026069623866,0.7972838071398772
IRONCLAD,Conserve Battery,2285,0.5549640623272515,0.43956047194058756,0.7006660747156395,7.397722239994032e-07,3.2216355088287737e-06,0.22371201256100237,0.8122676780034256
IRONCLAD,CrushJoints,2346,0.5490470383313196,0.3742609504844263,0.805461135900518,0.0021665544173636656,0.0068254146964038314,0.22377602132969587,0.8131986418520064
IRONCLAD,Noxious Fumes+1,366,0.5449213888042012,0.336978631109915,0.8811814535487394,0.0132940310718971,0.03445279231118257,0.19876348145279032,0.7942307692307692
IRONCLAD,CutThroughFate+1,1188,0.5433956528705828,0.3957759083662042,0.7460758204752342,0.00016249405103509816,0.000601498812248255,0.2311777917386133,0.808781505033082
IRONCLAD,Rebound+1,942,0.5399214839502653,0.37583956779240435,0.7756373565012068,0.0008542988186838386,0.0028618366158322858,0.18415260201207606,0.7797044997871629
IRONCLAD,Perseverance,698,0.5365195205626235,0.33251524859368337,0.865684196926828,0.010745697938596697,0.028823907151718918,0.22834603145203047,0.8222421962559783
IRONCLAD,Perseverance+1,389,0.5303883348162013,0.31897308897174925,0.8819295277101511,0.01451573981810867,0.03718507282124493,0.25940321940744504,0.8256277292576419
IRONCLAD,Searing Blow,627231,0.529405377845695,0.5164541766241278,0.5426813583423141,0.0,0.0,0.1586322375483118,0.766703740301777
IRONCLAD,Sunder,518,0.5241984112661046,0.31375045793413436,0.8758042177315118,0.013649624222904251,0.035250948138453884,0.20369161325487872,0.7953244374128277
IRONCLAD,Cold Snap,2353,0.5222777233820424,0.38242074167252815,0.7132824939048654,4.413710386447107e-05,0.0001701883813940803,0.23482925400559584,0.819928205960238
IRONCLAD,FTL,703,0.520987860645735,0.32645479489493334,0.8314423778875011,0.006257636179552079,0.01788025893508489,0.2134850782026929,0.80332659757078
IRONCLAD,Deadly Poison+1,1248,0.5206783468943287,0.3673049297529723,0.7380950239544588,0.00024664232644563386,0.0008863958042649721,0.22704954384263487,0.8055965158042193
IRONCLAD,Backstab+1,376,0.5180401966900448,0.3157595808878324,0.8499049961748972,0.00921936543975409,0.02524810190097883,0.21199796825132877,0.7971101231190151
IRONCLAD,Deadly Poison,2285,0.5175230116537213,0.3624529324955596,0.7389375104432877,0.0002891087346044025,0.0010323319928559132,0.21439098647454158,0.8048922539312755
IRONCLAD,ReachHeaven,755,0.5151204830544105,0.334147122780322,0.7941086245314087,0.002665337321169914,0.008221825264331082,0.18978676608085,0.7865199216690518
IRONCLAD,Rebound,1824,0.5120664753637204,0.35296700184216806,0.7428798551221902,0.0004225216243277497,0.001475503974264044,0.2310637086673777,0.8140460444831443
IRONCLAD,Choke,738,0.5083050705419703,0.29013707047212434,0.8905240696000662,0.01801851426149496,0.044714100753944476,0.18288531933396068,0.77943404525683
IRONCLAD,Skewer+1,397,0.506252420912713,0.2939627258163359,0.8718503782010456,0.014110709741069526,0.03627301659133729,0.26766238687178134,0.8301214574898785
IRONCLAD,Melter+1,358,0.505721490050969,0.3002472771634878,0.8518119728363479,0.010380253102961418,0.0279788132787346,0.24407398862559437,0.8216491812922836
IRONCLAD,SashWhip,2290,0.5056026924689713,0.36118621552643076,0.7077625657980472,7.065901546021018e-05,0.00026826268946517404,0.21840573610336056,0.8050141966658998
IRONCLAD,ConjureBlade,676,0.505164450329045,0.3330352975369118,0.7662584830004758,0.0013162758568398029,0.004286581639356602,0.1092814990483052,0.7253352717465736
IRONCLAD,Melter,715,0.5038794342166308,0.33948646761604245,0.7478780701021209,0.0006693474383762076,0.0022696498635626826,0.1964352709436482,0.7920398643748897
IRONCLAD,Sanctity+1,411,0.5022839317967328,0.3043735878053084,0.8288798971038213,0.007053240933025876,0.019995583987810688,0.2322025003111844,0.8115473109002014
IRONCLAD,Sucker Punch,2234,0.500110431864275,0.34553316331577777,0.7238391871257209,0.00023958117871059786,0.0008624145833326383,0.2291564509411247,0.8138454573018332
IRONCLAD,Noxious Fumes,696,0.4986158141966252,0.3205992537208382,0.7754781936686833,0.0020123174987800234,0.006393930135608629,0.27982290832068424,0.8398326449605751
IRONCLAD,Distraction,703,0.49832501707754223,0.30599872785971977,0.8115322059743159,0.005121960297118834,0.014909402123068061,0.2524355384746706,0.8332933319419806
IRONCLAD,Poisoned Stab,2263,0.4930619278465172,0.3530396846396082,0.6886196517535897,3.34195579360401e-05,0.00013021901434376329,0.22928696386301584,0.8149911396348167
IRONCLAD,Leap,2311,0.4925028678376935,0.3695111953738804,0.6564322755713137,1.3557611416470938e-06,5.824265948932679e-06,0.2242078987787166,0.8154204773500647
IRONCLAD,Alpha,318,0.48618243925321153,0.2705590400554133,0.873648000043876,0.015879239862212284,0.04044471529125399,0.10500990552197897,0.7409383468834689
IRONCLAD,Blur,725,0.48265947704387907,0.3147221047650409,0.7402091154486581,0.0008415412600855694,0.002823358215483459,0.22056921532026896,0.8053293720657276
IRONCLAD,Judgement,605,0.4766244797720272,0.3134121893000242,0.7248310770085868,0.0005310629543356835,0.0018286679404334156,0.15468883617440043,0.7725554328434288
IRONCLAD,Electrodynamics,646,0.47371012756438724,0.2746735892336258,0.816974378873397,0.0072113410321862385,0.02017227958099508,0.12406360739993638,0.7512281378600822
IRONCLAD,Pray,689,0.47180267018668454,0.26734130561154834,0.8326351181912902,0.009543531696492368,0.02607156691009785,0.23175383607761157,0.8157725715683875
IRONCLAD,Finisher+1,379,0.4691840423695017,0.2800002770810475,0.7861908849128301,0.0040617765203970115,0.01202827420240235,0.2084017884092768,0.794531513313111
IRONCLAD,PathToVictory,2275,0.4687320240725123,0.3244882773413863,0.6770959869220884,5.390331211412682e-05,0.00020676900899045886,0.21215836126655097,0.804843036565512
IRONCLAD,Chaos,688,0.45330988471602324,0.2493849662555182,0.823986524395022,0.009460588644952918,0.025876807118769003,0.18666123998610484,0.7879309345848543
IRONCLAD,Hello World+1,380,0.4483365019006802,0.2641149977340362,0.7610534072697805,0.002965172098764973,0.009033809645208512,0.2357820854516024,0.8097041006523764
IRONCLAD,Bouncing Flask+1,370,0.4309868763234221,0.2406357227170776,0.7719123555957318,0.004646005393732831,0.013667255601961081,0.2610951143880138,0.8248125426039536
IRONCLAD,Conclude+1,346,0.42528613661936127,0.23835127288310778,0.7588308458051467,0.0038019799846565746,0.011349727884304103,0.2760207327651175,0.830637870416876
IRONCLAD,Self Repair+1,343,0.41608894079690983,0.24605484115645423,0.7036236549534478,0.001070205015433067,0.0035265954588677177,0.2617084657794235,0.8272595756406723
IRONCLAD,FollowUp+1,1220,0.4149943939579957,0.31450234448625847,0.5475963853238905,5.072154663322121e-10,2.351827872074829e-09,0.2544274418991419,0.8218081056387052
IRONCLAD,Capacitor,711,0.4116004953642705,0.19946310839418577,0.8493548964919833,0.01631815042024092,0.04134792403136695,0.23130281951182852,0.8189249829284946
IRONCLAD,Swivel+1,382,0.4092489489376043,0.24779624205942535,0.67589686112499,0.0004826531001874038,0.0016749570867440999,0.281853895979594,0.8343832891246685
